Name,Price,Category,Color,Size,Rating,Reviews,URL,Image URL,Product Number
LÅNGFJÄLL 롱피엘,"79,000",의자프레임+다리5/바퀴, 화이트,No Size,3.5,2,https://www.ikea.com/kr/ko/p/langfjaell-star-base-with-5-legs-and-castors-white-50410537/,https://www.ikea.com/kr/ko/images/products/langfjaell-star-base-with-5-legs-and-castors-white__0568484_pe665477_s5.jpg?f=s,50410537
YNGVAR 윙바르,"179,000",바스툴, 앤트러싸이트,75 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/yngvar-bar-stool-anthracite-80417306/,https://www.ikea.com/kr/ko/images/products/yngvar-bar-stool-anthracite__0714270_pe729999_s5.jpg?f=s,80417306
TOSSBERG 토스베리,"179,000",의자, 메탈 블랙/그레이,No Size,5,3,https://www.ikea.com/kr/ko/p/tossberg-chair-metal-black-grey-10433649/,https://www.ikea.com/kr/ko/images/products/tossberg-chair-metal-black-grey__0661921_pe712124_s5.jpg?f=s,10433649
INGOLF 잉올프,"49,900",스툴, 화이트,No Size,4.6,27,https://www.ikea.com/kr/ko/p/ingolf-stool-white-00362727/,https://www.ikea.com/kr/ko/images/products/ingolf-stool-white__0727383_pe735636_s5.jpg?f=s,00362727
POÄNG 포엥,"79,900",암체어, 자작나무무늬목/크니사 라이트베이지,No Size,4.4,61,https://www.ikea.com/kr/ko/p/poaeng-armchair-birch-veneer-knisa-light-beige-s19240788/,https://www.ikea.com/kr/ko/images/products/poaeng-armchair-birch-veneer-knisa-light-beige__0571500_pe666933_s5.jpg?f=s,19240788
BERGMUND 베리문드,"29,900",등받이바스툴커버, 롬멜레 다크블루/화이트,No Size,No Review,No Review,https://www.ikea.com/kr/ko/p/bergmund-cover-for-bar-stool-with-backrest-rommele-dark-blue-white-80486253/,https://www.ikea.com/kr/ko/images/products/bergmund-cover-for-bar-stool-with-backrest-rommele-dark-blue-white__0940976_pe795238_s5.jpg?f=s,80486253
NORDMYRA 노르드뮈라,"49,900",의자, 화이트/자작나무,No Size,4.4,43,https://www.ikea.com/kr/ko/p/nordmyra-chair-white-birch-40351312/,https://www.ikea.com/kr/ko/images/products/nordmyra-chair-white-birch__0507289_pe635042_s5.jpg?f=s,40351312
SÖDERHAMN 쇠데르함,"560,000",긴의자, 비아르프 베이지/브라운,No Size,5,2,https://www.ikea.com/kr/ko/p/soederhamn-chaise-longue-viarp-beige-brown-s69305621/,https://www.ikea.com/kr/ko/images/products/soederhamn-chaise-longue-viarp-beige-brown__0802369_pe768433_s5.jpg?f=s,69305621
IDOLF 이돌프,"99,900",의자, 블랙,No Size,5,1,https://www.ikea.com/kr/ko/p/idolf-chair-black-20363325/,https://www.ikea.com/kr/ko/images/products/idolf-chair-black__0728147_pe736109_s5.jpg?f=s,20363325
TORPARÖ 토르파뢰,"39,900",팔걸이의자, 실내외겸용,No Size,4.5,2,https://www.ikea.com/kr/ko/p/torparoe-chair-with-armrests-in-outdoor-white-beige-70420762/,https://www.ikea.com/kr/ko/images/products/torparoe-chair-with-armrests-in-outdoor-white-beige__0812003_pe771902_s5.jpg?f=s,70420762
LISABO 리사보,"89,900",의자, 물푸레나무,No Size,4.5,11,https://www.ikea.com/kr/ko/p/lisabo-chair-ash-80457236/,https://www.ikea.com/kr/ko/images/products/lisabo-chair-ash__0786549_pe763015_s5.jpg?f=s,80457236
BENGTHÅKAN 벵토칸,"39,900",스툴, 대나무무늬목,No Size,4.1,14,https://www.ikea.com/kr/ko/p/bengthakan-stool-bamboo-veneer-50362876/,https://www.ikea.com/kr/ko/images/products/bengthakan-stool-bamboo-veneer__0491298_pe624967_s5.jpg?f=s,50362876
MILLBERGET 밀베리에트,"129,000",회전의자, 무룸 블랙,No Size,3.5,4,https://www.ikea.com/kr/ko/p/millberget-swivel-chair-murum-black-40489395/,https://www.ikea.com/kr/ko/images/products/millberget-swivel-chair-murum-black__1020142_pe831799_s5.jpg?f=s,40489395
AGEN 아겐,"71,900",암체어+쿠션, 라탄/노르나 내추럴,No Size,5,3,https://www.ikea.com/kr/ko/p/agen-armchair-with-cushion-rattan-norna-natural-s39390772/,https://www.ikea.com/kr/ko/images/products/agen-armchair-with-cushion-rattan-norna-natural__0920440_pe787034_s5.jpg?f=s,39390772
TERJE 테리에,"49,800",접이식의자, 화이트,2 개,No Review,No Review,https://www.ikea.com/kr/ko/p/terje-folding-chair-white-s69399808/,https://www.ikea.com/kr/ko/images/products/terje-folding-chair-white__1082701_pe858782_s5.jpg?f=s,69399808
HANSOLA 한솔라,"79,900",의자, 대나무 브라운/힐라레드 앤트러싸이트,No Size,3.9,12,https://www.ikea.com/kr/ko/p/hansola-chair-bamboo-brown-hillared-anthracite-00476470/,https://www.ikea.com/kr/ko/images/products/hansola-chair-bamboo-brown-hillared-anthracite__0812244_pe771978_s5.jpg?f=s,00476470
LEIFARNE 레이파르네,"29,900",등받이일체형시트, 화이트,No Size,5,1,https://www.ikea.com/kr/ko/p/leifarne-seat-shell-white-10288633/,https://www.ikea.com/kr/ko/images/products/leifarne-seat-shell-white__0728127_pe736066_s5.jpg?f=s,10288633
ODDVAR 오드바르,"17,900",스툴, 소나무,No Size,4.5,14,https://www.ikea.com/kr/ko/p/oddvar-stool-pine-00249331/,https://www.ikea.com/kr/ko/images/products/oddvar-stool-pine__0727390_pe735642_s5.jpg?f=s,00249331
VEDBO 베드보,"299,000",하이백암체어, 군나레드 다크그레이,No Size,4.6,10,https://www.ikea.com/kr/ko/p/vedbo-high-back-armchair-gunnared-dark-grey-20424135/,https://www.ikea.com/kr/ko/images/products/vedbo-high-back-armchair-gunnared-dark-grey__0512775_pe638684_s5.jpg?f=s,20424135
PERJOHAN 페리오한,"59,900",수납벤치, 소나무,100 cm,5,1,https://www.ikea.com/kr/ko/p/perjohan-bench-with-storage-pine-20501317/,https://www.ikea.com/kr/ko/images/products/perjohan-bench-with-storage-pine__0948199_pe798912_s5.jpg?f=s,20501317
VINLIDEN 빈리덴,"20,000",다리, 자작나무,No Size,No Review,No Review,https://www.ikea.com/kr/ko/p/vinliden-leg-birch-50506144/,https://www.ikea.com/kr/ko/images/products/vinliden-leg-birch__0992133_pe819823_s5.jpg?f=s,50506144
JANINGE 야닝에,"59,900",의자, 화이트,No Size,4.7,30,https://www.ikea.com/kr/ko/p/janinge-chair-white-80246079/,https://www.ikea.com/kr/ko/images/products/janinge-chair-white__0728156_pe736116_s5.jpg?f=s,80246079
LERHAMN 레르함,"39,900",의자, 라이트 앤티크 스테인/비타뤼드 베이지,No Size,4.7,22,https://www.ikea.com/kr/ko/p/lerhamn-chair-light-antique-stain-vittaryd-beige-10363378/,https://www.ikea.com/kr/ko/images/products/lerhamn-chair-light-antique-stain-vittaryd-beige__0728161_pe736119_s5.jpg?f=s,10363378
JOKKMOKK 요크모크,"179,000",테이블+의자4, 앤티크 스테인,No Size,4.9,33,https://www.ikea.com/kr/ko/p/jokkmokk-table-and-4-chairs-antique-stain-60365803/,https://www.ikea.com/kr/ko/images/products/jokkmokk-table-and-4-chairs-antique-stain__0736929_pe740809_s5.jpg?f=s,60365803
NORDMYRA 노르드뮈라 / NORDMYRA 노르드뮈라,"348,600",테이블+의자4, 화이트 자작나무무늬목/화이트 자작나무,120x75 cm,5,1,https://www.ikea.com/kr/ko/p/nordmyra-nordmyra-table-and-4-chairs-white-birch-veneer-white-birch-s99416873/,https://www.ikea.com/kr/ko/images/products/nordmyra-nordmyra-table-and-4-chairs-white-birch-veneer-white-birch__0977300_pe813523_s5.jpg?f=s,99416873
MACKAPÄR 마카페르,"99,900",수납벤치, 화이트,100x51 cm,4.8,6,https://www.ikea.com/kr/ko/p/mackapaer-bench-with-storage-compartments-white-90334754/,https://www.ikea.com/kr/ko/images/products/mackapaer-bench-with-storage-compartments-white__0710735_pe727753_s5.jpg?f=s,90334754
TOLKNING 톨크닝,"159,000",수납벤치, 핸드메이드 라탄,120 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/tolkning-bench-with-storage-handmade-rattan-60512658/,https://www.ikea.com/kr/ko/images/products/tolkning-bench-with-storage-handmade-rattan__1098691_pe865484_s5.jpg?f=s,60512658
POÄNG 포엥,"229,000",암체어, 자작나무무늬목/글로세 다크브라운,No Size,3.5,4,https://www.ikea.com/kr/ko/p/poaeng-armchair-birch-veneer-glose-dark-brown-s69891273/,https://www.ikea.com/kr/ko/images/products/poaeng-armchair-birch-veneer-glose-dark-brown__55437_pe160523_s5.jpg?f=s,69891273
LERHAMN 레르함,"79,800",의자, 라이트 앤티크 스테인/비타뤼드 베이지,No Size,5,1,https://www.ikea.com/kr/ko/p/lerhamn-chair-light-antique-stain-vittaryd-beige-s99399859/,https://www.ikea.com/kr/ko/images/products/lerhamn-chair-light-antique-stain-vittaryd-beige__1082709_pe858790_s5.jpg?f=s,99399859
EKEDALEN 에케달렌,"279,600",의자, 화이트/오르스타 라이트그레이,No Size,No Review,No Review,https://www.ikea.com/kr/ko/p/ekedalen-chair-white-orrsta-light-grey-s89399831/,https://www.ikea.com/kr/ko/images/products/ekedalen-chair-white-orrsta-light-grey__1082706_pe858786_s5.jpg?f=s,89399831
SANDSBERG 산스베리,"27,900",의자, 블랙/브라운스테인,No Size,4,1,https://www.ikea.com/kr/ko/p/sandsberg-chair-black-brown-stained-80388653/,https://www.ikea.com/kr/ko/images/products/sandsberg-chair-black-brown-stained__1068130_pe852977_s5.jpg?f=s,80388653
MÖRBYLÅNGA 뫼르뷜롱아,"299,000",벤치, 참나무무늬목/브라운스테인,180 cm,5,1,https://www.ikea.com/kr/ko/p/moerbylanga-bench-oak-veneer-brown-stained-20396439/,https://www.ikea.com/kr/ko/images/products/moerbylanga-bench-oak-veneer-brown-stained__0495551_pe628052_s5.jpg?f=s,20396439
LEIFARNE 레이파르네,"69,900",팔걸이의자, 화이트/디에트마르 블랙,No Size,5,2,https://www.ikea.com/kr/ko/p/leifarne-chair-with-armrests-white-dietmar-black-s39201352/,https://www.ikea.com/kr/ko/images/products/leifarne-chair-with-armrests-white-dietmar-black__0729772_pe737139_s5.jpg?f=s,39201352
GISTAD 이스타드,"249,000",리클라이너, 봄스타드 블랙,No Size,4.8,11,https://www.ikea.com/kr/ko/p/gistad-recliner-bomstad-black-80450428/,https://www.ikea.com/kr/ko/images/products/gistad-recliner-bomstad-black__0789918_pe764203_s5.jpg?f=s,80450428
MAMMUT 맘무트,"7,900",어린이스툴, 실내외겸용/다크라일락,No Size,4.8,5,https://www.ikea.com/kr/ko/p/mammut-childrens-stool-in-outdoor-dark-lilac-50382327/,https://www.ikea.com/kr/ko/images/products/mammut-childrens-stool-in-outdoor-dark-lilac__0555052_pe660099_s5.jpg?f=s,50382327
MARKUS 마르쿠스,"199,000",사무용의자, 비슬레 다크그레이,No Size,4,27,https://www.ikea.com/kr/ko/p/markus-office-chair-vissle-dark-grey-50261151/,https://www.ikea.com/kr/ko/images/products/markus-office-chair-vissle-dark-grey__0724714_pe734597_s5.jpg?f=s,50261151
POÄNG 포엥,"50,900",어린이암체어, 자작나무무늬목/이슬라르프 고양이 패턴,No Size,4,1,https://www.ikea.com/kr/ko/p/poaeng-childrens-armchair-birch-veneer-gisslarp-cat-pattern-s29417593/,https://www.ikea.com/kr/ko/images/products/poaeng-childrens-armchair-birch-veneer-gisslarp-cat-pattern__0971806_pe811450_s5.jpg?f=s,29417593
EKOLSUND 에콜순드,"349,000",리클라이너, 군나레드 다크그레이,No Size,4.9,8,https://www.ikea.com/kr/ko/p/ekolsund-recliner-gunnared-dark-grey-s09297191/,https://www.ikea.com/kr/ko/images/products/ekolsund-recliner-gunnared-dark-grey__0709891_pe727153_s5.jpg?f=s,09297191
EKEDALEN 에케달렌 / ODGER 오드게르,"1,048,400",테이블+의자6, 자작나무/블루,180/240 cm,4.5,2,https://www.ikea.com/kr/ko/p/ekedalen-odger-table-and-6-chairs-birch-blue-s69221481/,https://www.ikea.com/kr/ko/images/products/ekedalen-odger-table-and-6-chairs-birch-blue__0737446_pe741095_s5.jpg?f=s,69221481
EKENÄSET 에케네세트,"229,000",암체어, 힐라레드 앤트러싸이트,No Size,5,1,https://www.ikea.com/kr/ko/p/ekenaeset-armchair-hillared-anthracite-30453028/,https://www.ikea.com/kr/ko/images/products/ekenaeset-armchair-hillared-anthracite__0729143_pe736711_s5.jpg?f=s,30453028
MÖCKELBY 뫼켈뷔,"299,000",벤치, 참나무,177 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/moeckelby-bench-oak-50394962/,https://www.ikea.com/kr/ko/images/products/moeckelby-bench-oak__0495550_pe628051_s5.jpg?f=s,50394962
BOSNÄS 보스네스,"27,000",수납풋스툴, 란스타 블랙,No Size,4.2,9,https://www.ikea.com/kr/ko/p/bosnaes-footstool-with-storage-ransta-black-20266683/,https://www.ikea.com/kr/ko/images/products/bosnaes-footstool-with-storage-ransta-black__0241131_pe381202_s5.jpg?f=s,20266683
LÅNGFJÄLL 롱피엘,"169,000",회의의자, 군나레드 베이지/화이트,No Size,4.8,4,https://www.ikea.com/kr/ko/p/langfjaell-conference-chair-gunnared-beige-white-s89252344/,https://www.ikea.com/kr/ko/images/products/langfjaell-conference-chair-gunnared-beige-white__0725407_pe734839_s5.jpg?f=s,89252344
STIG 스티그,"20,000",등받이바스툴, 블랙/블랙,63 cm,4.3,15,https://www.ikea.com/kr/ko/p/stig-bar-stool-with-backrest-black-black-10498419/,https://www.ikea.com/kr/ko/images/products/stig-bar-stool-with-backrest-black-black__0948110_pe798867_s5.jpg?f=s,10498419
GAMLEHULT 감레훌트,"99,900",수납풋스툴, 라탄/앤트러싸이트,No Size,5,4,https://www.ikea.com/kr/ko/p/gamlehult-footstool-with-storage-rattan-anthracite-80442966/,https://www.ikea.com/kr/ko/images/products/gamlehult-footstool-with-storage-rattan-anthracite__0672903_pe716940_s5.jpg?f=s,80442966
BERGMUND 베리문드,"109,900",의자+중간길이커버, 블랙/뤼라네 다크블루,No Size,No Review,No Review,https://www.ikea.com/kr/ko/p/bergmund-chair-w-medium-long-cover-black-ryrane-dark-blue-s49384290/,https://www.ikea.com/kr/ko/images/products/bergmund-chair-w-medium-long-cover-black-ryrane-dark-blue__0846440_pe779088_s5.jpg?f=s,49384290
BACKSÄLEN 박셀렌,"329,000",1.5인용 암체어, 블레킹에 화이트,No Size,No Review,No Review,https://www.ikea.com/kr/ko/p/backsaelen-1-5-seat-armchair-blekinge-white-s09393201/,https://www.ikea.com/kr/ko/images/products/backsaelen-1-5-seat-armchair-blekinge-white__0951637_pe801292_s5.jpg?f=s,09393201
ANTILOP 안틸로프,"5,000",지지쿠션, 화이트,No Size,5,2,https://www.ikea.com/kr/ko/p/antilop-supporting-cushion-white-10449749/,https://www.ikea.com/kr/ko/images/products/antilop-supporting-cushion-white__0709412_pe726972_s5.jpg?f=s,10449749
STRÅFLY 스트로플뤼,"3,900",의자패드, 블랙,36 cm,5,1,https://www.ikea.com/kr/ko/p/strafly-chair-pad-black-10479208/,https://www.ikea.com/kr/ko/images/products/strafly-chair-pad-black__0878863_pe781739_s5.jpg?f=s,10479208
BEKVÄM 베크벰,"27,900",스텝스툴, 화이트,50 cm,4.3,17,https://www.ikea.com/kr/ko/p/bekvaem-step-stool-white-70178896/,https://www.ikea.com/kr/ko/images/products/bekvaem-step-stool-white__0122140_pe278505_s5.jpg?f=s,70178896
